ESNTL_ID,FCLTY_NM,LCLAS_NM,MLSFC_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,FCLTY_LA,FCLTY_LO,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,RSTDE_OPN_BSNS_TIME,RSTDE_CLOS_TIME,RSTDE_GUID_CN,TEL_NO,OPTN_DC,ADIT_DC
KCCBSPO22N000000971,놀숲 공주신관점,만화방,만화책,32581,충청남도 공주시 흑수골길 37,36.47330398,127.1413544,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,0418573001,"만화/소설/잡지/웹툰등 다양한 장르의 도서구비,신개념 데이트 공간 / 이색 데이트 공간 / 쾌적하고 조용한 학습 분위기","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000972,두루미 책방,일반서점,일반,32747,충청남도 금산군 금산읍 금산천길 98,36.09951743,127.4909792,13:00,21:00,13:00,21:00,,,,,"일요일, 월요일",01089481049,"청년, 문화예술가, 지역활동가 등 모두가 머물 수 있는 복합문화공간","화장실 남녀구분 : 구분, 카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000973,책방카페에서,북카페,북카페,32723,충청남도 금산군 제원면 제원로 23-1 1층,36.11343906,127.5468828,,,,,,,,,,0417519989,"아담하고 작은 공간, 독서활동장소",카페 : 있음
KCCBSPO22N000000974,만화의추억,만화방,만화책,32989,충청남도 논산시 시민로210번길 30-1 2층,36.18620357,127.1002073,9:00,23:00,9:00,23:00,9:00,23:00,9:00,23:00,,07088003795,조용하고 쾌적한 만화방,카페 : 있음
KCCBSPO22N000000975,더나무,북카페,북카페,32979,충청남도 논산시 중앙로332번길 7-6,36.19567807,127.0939178,,,,,,,,,,0417333310,독서활동장소,카페 : 있음
KCCBSPO22N000000976,한마을북카페,북카페,북카페,31811,충청남도 당진시 합덕읍 미락1안길 19,36.80702829,126.7663495,,,,,,,,,,,"사회공헌, 환경친화제품 사용",카페 : 있음
KCCBSPO22N000000977,자작나무이야기 북카페,북카페,북카페,33438,충청남도 보령시 대천로 58,36.35310567,126.5995621,,,,,,,,,,01025151654,독서활동장소,카페 : 있음
KCCBSPO22N000000978,스마트북카페,북카페,북카페,33481,충청남도 보령시 명천로 8,36.34211592,126.6127723,,,,,,,,,,0419326314,독서활동장소,카페 : 있음
KCCBSPO22N000000979,북카페 심심푸리 보령동대점,북카페,만화책,33433,충청남도 보령시 한내로 43 3층,36.34627891,126.6082661,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0419343997,시간제 만화카페,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000980,북카페,북카페,북카페,33115,충청남도 부여군 규암면 백제문로 367 한국전통문화대학교 학술정보관 2층,36.30979786,126.8972126,8:30,20:00,,,,,,,,0418307181,"한국전통문화대학교내에 위치한 북카페, 문구류도 구입가능","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000981,책방 세간,독립서점,북카페,33124,충청남도 부여군 규암면 자온로 82 책방 세:간,36.2737513,126.8888083,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,,0418348205,"독립서점, 북카페","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000982,브라운컵,북카페,북카페,33142,충청남도 부여군 부여읍 나성로 58,36.28088697,126.9051299,,,,,,,,,,0418351597,"악기들이 있어 공연이 가능한 카페, 독서활동장소",카페 : 있음
KCCBSPO22N000000983,사비북카페,북카페,북카페,33138,충청남도 부여군 부여읍 성왕로 229-1,36.28334097,126.9127938,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000984,서산시청소년전용공간 영차영차,청소년복지시설,북카페,31992,충청남도 서산시 율지11로 16 2~3층,36.78134694,126.4608802,13:00,21:00,11:00,20:00,,,,,"일요일 휴무, 공휴일 휴무",0416680707,"청소년 전용공간, 북카페 보드게임","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000985,해미책방,북카페,북카페,31960,충청남도 서산시 해미면 읍성마을2길 16,36.71113303,126.545567,11:00,19:00,11:00,19:00,11:00,19:00,,,,01062332494,"작은 서점. 북카페, 독서활동장소",카페 : 있음
KCCBSPO22N000000986,서산예술의집초고,북카페,북카페,31989,충청남도 서산시 호수공원11로 35,36.77436266,126.4478907,,,,,,,,,,01020063601,독서활동장소,"카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000987,이창우북클럽,북카페,북카페,33643,충청남도 서천군 서천읍 군청로31번길 1 이현프로헤어,36.07771373,126.6909023,,,,,,,,,,,독서활동장소,카페 : 있음
KCCBSPO22N000000988,북적북적북카페,북카페,북카페,33624,충청남도 서천군 한산면 한산모시길 42 2층,36.08540666,126.8032534,10:00,18:00,10:00,15:00,,,,,"일요일 휴무, 공휴일 휴무",0419512323,"옥상하늘공원마련, 독서활동장소",카페 : 있음
KCCBSPO22N000000989,놀숲 아산터미널점,민화방,만화책,31521,충청남도 아산시 번영로224번길 4,36.78390396,127.01524,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0415486700,"만화/소설/잡지/웹툰등 다양한 장르의 도서구비,신개념 데이트 공간 / 이색 데이트 공간 / 쾌적하고 조용한 학습 분위기","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000990,놀숲 아산온양온천점,민화방,만화책,31513,충청남도 아산시 시민로 364-33 지하1층,36.78111335,127.0033454,13:00,22:00,13:00,22:00,13:00,22:00,13:00,22:00,,0415459870,,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000991,심심푸리 만화카페,북카페,만화책,31570,충청남도 아산시 온양역길 82 1층 심심푸리 만화카페,36.77995994,127.0023779,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,,0415333997,"풍부한먹거리, 모든 연령층 별 컨텐츠 최신작 매주 업데이트, 신개념 문화카페","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000992,다락 카페 & 펍,북카페,북카페,31571,충청남도 아산시 온중로 56 2층,36.775587,126.9976352,14:00,23:00,14:00,23:00,,,,,일요일 휴무,01099628904,"낮에는 카페, 저녁엔펍으로 운영되는 복합공간",카페 : 있음
KCCBSPO22N000000993,놀숲 아산탕정점,만화방,만화책,31456,충청남도 아산시 탕정면 탕정면로 6 2층,36.79855959,127.0577468,12:00,20:00,11:00,21:00,11:00,21:00,11:00,21:00,,0415427721,"만화/소설/잡지/웹툰등 다양한 장르의 도서구비,신개념 데이트 공간 / 이색 데이트 공간 / 쾌적하고 조용한 학습 분위기","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000994,지식정미소,북카페,북카페,32416,충청남도 예산군 삽교읍 청사로 201,36.66129288,126.676144,,,,,,,,,,0413362621,독서활동장소,카페 : 있음
KCCBSPO22N000000995,깨비툰,만화방,만화책,32435,충청남도 예산군 예산읍 군청로1길 28,36.68017323,126.8461661,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,0413339996,"다양한 장르의 만화보유, 보드게임 보유","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000996,스케치북,카페,일반카페,32421,충청남도 예산군 예산읍 창말로 5,36.72718546,126.8450286,,,,,,,,,,,일반 카페,카페 : 있음
KCCBSPO22N000000997,선길,북카페,북카페,31182,충청남도 천안시 동남구 다가말2길 61,36.79801167,127.1387106,12:00,22:00,12:00,22:00,,,,,일요일 휴무,01067533147,조용하여 스터디하기 좋은 장소,카페 : 있음
KCCBSPO22N000000998,책방허송세월,독립서점,일반,31144,충청남도 천안시 동남구 대흥로 207 1층,36.80672191,127.1469018,11:00,20:00,11:00,21:00,11:00,20:00,,,월요일,01084109160,"일반서적, 중고서적, 독립서적 등 책방지기의 취향에 맞는 책 골라 판매","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000999,놀숲 신부점,만화방,만화책,31123,충청남도 천안시 동남구 만남로 38 도솔빌딩 3층,36.81850116,127.1563032,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,연중 무휴,0415536768,"다양한 읽을거리(순정/코믹스/웹툰/로맨스소설/에세이/아동도서/마블), 놀거리(보드게임/슬라임/퍼즐), 먹거리(카페/분식/베이커리)가 가득한 편안한 놀이터","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001000,카페자우,카페,일반카페,31120,충청남도 천안시 동남구 만남로 43 신세계백화점 신관 3층,36.81914452,127.1555196,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,,0415580164,책읽기 좋은 환경,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001001,풀덤 천안신부점,북카페,만화책,31123,충청남도 천안시 동남구 먹거리11길 25 2층,36.81833945,127.1553137,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,0414177473,"순정, 코믹스, 웹툰, 일반서적, 에세이, 시집, 아동도서 , 성인도서, 월간잡지, 마블, 보드게임, 샤워룸,흡연실 구비","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001002,코밥스,북카페,북카페,31233,충청남도 천안시 동남구 목천읍 충절로 889 손짜장0번지,36.77332305,127.2091811,10:00,22:00,10:00,16:00,,,,,일요일 휴무,0415585291,독서활동장소,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000001003,고양이책방분홍코,일반서점,북카페,31129,충청남도 천안시 동남구 은행길 5-5 / 2층,36.80863409,127.148417,11:00,21:00,11:00,21:00,11:00,21:00,,,,01034459273,고양이가 있는 북카페. 반려동물 관련 세미나 및 펫로스 세미나 등,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001004,오후에머물다,북카페,북카페,31197,충청남도 천안시 동남구 청수10길 16 1층,36.782289,127.1609618,11:00,22:00,11:00,22:00,11:00,22:00,,,,0415535955,"서점, 분식집.카페,술집 병행","주차 : 가능, 카페 : 있음"
KCCBSPO22N000001005,만화카페마실,북카페,만화책,31205,충청남도 천안시 동남구 통정5로 108 2층 만화카페 마실,36.77650995,127.1370732,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,월요일 휴무,0415773869,"신/구간 상관없이 모든 만화책 구비, 개인룸,흡연룸","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001006,놀숲 천안불당점,만화방,만화책,31156,충청남도 천안시 서북구 불당25로 138 3층,36.81341568,127.1075114,12:00,24:00:00,11:00,24:00:00,11:00,24:00:00,,,,0414170133,"만화/소설/잡지/웹툰등 다양한 장르의 도서구비,신개념 데이트 공간 / 이색 데이트 공간 / 쾌적하고 조용한 학습 분위기","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001007,가문비나무아래,일반서점,인문서적,31156,"충청남도 천안시 서북구 불당34길 3-20 Sol Plaza 301, 302호",36.8069823,127.105719,12:00,21:00,12:00,23:00,,,,,,0415540108,금요일 오후7시까지. 책 인문학 독서모임 글쓰기교실 커피,"카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000001008,인생책방,독립서점,일반,31134,충청남도 천안시 서북구 서부3길 67,36.82453158,127.1405651,15:30,19:00,,,11:00,19:00,,,토요일,01077488900,도서와 음료를 판매하고 다양한 독서모임이 진행되는 책방,"카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000001009,카페이음,"카페,디저트",일반카페,31158,충청남도 천안시 서북구 시청로 172 천안천성교회,36.81669962,127.1169352,,,,,,,,,,0415534128,일반 카페,카페 : 있음
KCCBSPO22N000001010,리드온,북카페,북카페,31170,충청남도 천안시 서북구 월봉4로 153 지하1층,36.8004049,127.1146217,,,,,,,,,,,도서관 내 카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001011,단순한카페,"카페,디저트",일반카페,32109,충청남도 태안군 원북면 원이로 817-8 1층,36.82259193,126.2568537,10:00,22:00,10:00,18:00,10:00,18:00,,,,0416748178,일반 카페,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000001012,도깨비북카페,북카페,만화책,32143,충청남도 태안군 태안읍 동문3길 3,36.74887187,126.3035517,,,,,,,,,,,카툰&북 만화 카페,카페 : 있음
KCCBSPO22N000001013,북까페위드,북카페,북카페,32140,충청남도 태안군 태안읍 백화로 184,36.75507416,126.3103428,,,,,,,,,,0416705992,독서활동장소,카페 : 있음
KCCBSPO22N000001014,깨비코믹스,북카페,만화책,32230,충청남도 홍성군 홍성읍 조양로 136 충남빌딩3층(미스터피자맞은편),36.60161229,126.6648375,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,01074130909,주차공간협소 개인룸 구비 만화카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001015,책이있어좋은곳,북카페,만화책,32222,충청남도 홍성군 홍성읍 조양로143번길 38,36.60333688,126.6665219,,,,,,,,,,0416346717,만화카페,카페 : 있음
KCCBSPO22N000001016,작은책방 책나무,일반서점,북카페,28208,충청북도 청주시 상당구 문의면 문의시내로 50-1 꽃차다 커피다,36.51790012,127.4975757,11:00,20:00,11:00,20:00,11:00,20:00,,,월요일,01054427375,보고 싶은 책을 마음껏 펼쳐보고 갖고 싶은 책을 주문하는 동네 작은 책방,카페 : 있음
KCCBSPO22N000001017,휘게문고,일반서점,일반,28516,충청북도 청주시 상당구 상당로 66 나보나스퀘어 3층,36.63427991,127.491069,10:30,21:00,10:30,21:00,10:30,21:00,,,,0432592600,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001018,달꽃 책방 카페,독립서점,북카페,28545,충청북도 청주시 상당구 상당로115번길 61 2층,36.63832162,127.4865863,10:00,22:00,10:00,22:00,10:00,22:00,,,,0432222213,독립서점 겸 카페,카페 : 있음
KCCBSPO22N000001019,황금종 음악사,일반서점,음악서적,28470,충청북도 청주시 흥덕구 직지대로 767 1층,36.64495184,127.4774355,9:00,19:00,9:00,18:00,,,,,일요일,0432687868,다양한 악기의 악보 및 성악 관련 서적 그리고 간단한 악기 판매,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001020,앨리스의별별책방,독립서점,인문서적,28417,충청북도 청주시 흥덕구 짐대로42번길 26,36.63252997,127.4262576,14:00,22:00,13:00,19:00,13:00,19:00,,,화요일,07088487578,임상심리사인 앨리스가 운영하는 심리전문서점,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000001021,노벰버레인,독립서점,북카페,61188,광주 북구 면앙로6번길 61 노벰버레인,35.17764,126.91355,12:00,21:00,13:00,20:00,,,,,일요일 휴무,050713781128,"서점, 소품샵, 카페, 체험공방을 한 곳에서 만날 수 있는 복합문화공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001022,치읓의자리,독립서점,북카페,61197,광주 북구 서방로159번길 47 1층,35.17138,126.93056,11:00,20:00,11:00,20:00,11:00,20:00,,,화요일 휴무,050713469038,책과 음료를 즐길 수 있는 독립서점,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001023,이터널 저니,일반서점,북카페,46083,부산 기장군 기장읍 기장해안로 268-31,35.1990584,129.2283218,10:00,21:00,10:00,21:00,10:00,21:00,,,,0516047222,"삶의 일부분인 여행, 철학, 인문, 식음, 예술에 대 한 다양한 책과 전시회, 작가와의 대화 등 지적 인 즐거움으로 가득한 공간","카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001024,이루카팩방,독립서점,일반,48730,부산 동구 중앙대로296번길 3-3,35.1231104,129.044568,9:00,18:00,,,,,,,"토, 일 휴무:",050713544654,소설을 좋아하시는분 책을 읽고 싶어하시는 누구에게나 열려 있는 공간,"주차 : 가능, 카페 : 있음, 독립출판물 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001025,다대포예술기지,독립서점,북카페,49494,부산 사하구 윤공단로 12 2층. 다대포예술기지,35.0548052,128.9693091,13:00,19:00,13:00,21:00,13:00,21:00,,,"화요일, 수요일 휴무. 월요일 10시 오픈",01032113946,북카페겸 독서모임을 할 수 있는 공간,"카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001026,티티새와 나무,일반서점,그림책,48294,부산 수영구 수영로588번길 27 티티새와 나무,35.1581438,129.1147778,10:30,16:00,10:30,16:00,,,,,"일요일, 월요일 휴무",050714387377,큐레이션 된 그림책 위주의 동네서점,"카페 : 있음, 공간대여 : 가능, 리뷰여부 : 있음"
KCCBSPO22N000001027,우연한 서점,북카페,북카페,48290,부산 수영구 민락본동로11번길 12 1층,35.1578784,129.1278682,11:00,22:00,11:00,22:00,11:00,22:00,,,화요일 휴무,050713964777,"커피, 술, 책을 판매","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000001028,씨씨윗북 북스토어,일반서점,북카페,49081,부산 영도구 흰여울길 99 See Sea with BOOK 씨씨윗북,35.0790496,129.0446311,12:00,19:00,10:00,22:00,,,,,일요일 휴무,01056501428,"See Sea with BOOK은,30좌석으로 인원수를 제한합니다.","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
